Time,Value,Label
-553068.9438,87,0
-553063.9438,86,0
-553058.94383,86,0
-553052.9438,86,0
-553049.9438,87,0
-553044.9438,86,0
-553031.94383,83,0
-552963.94383,83,0
-552961.9438,83,0
-552956.9438,85,0
-552939.9438,84,0
-552905.9438,73,0
-552871.9438,94,0
-552866.9438,92,0
-552861.9438,93,0
-552860.94383,93,0
-552855.94383,93,0
-552850.9438,92,0
-552825.9438,81,0
-552820.9438,80,0
-552819.9438,80,0
-552813.9438,81,0
-552807.94383,81,0
-552803.94383,80,0
-552798.94383,80,0
-552793.94383,80,0
-552784.9438,80,0
-552779.9438,81,0
-552777.9438,83,0
-552772.9438,83,0
-552767.94383,82,0
-552758.94383,83,0
-552756.9438,82,0
-552748.9438,81,0
-552747.9438,80,0
-552741.94383,79,0
-552736.94383,80,0
-552731.9438,80,0
-552718.9438,86,0
-552716.9438,86,0
-552707.9438,78,0
-552704.94383,77,0
-552701.9438,75,0
-552696.9438,73,0
-552687.9438,70,0
-552682.9438,70,0
-552677.9438,70,0
-552672.9438,70,0
-552669.94383,71,0
-552666.9438,70,0
-552659.94383,70,0
-552651.9438,69,0
-552650.9438,69,0
-552645.9438,69,0
-552637.94383,69,0
-552632.9438,69,0
-552626.9438,69,0
-552620.9438,69,0
-552616.94383,69,0
-552610.9438,68,0
-552609.9438,68,0
-552604.9438,68,0
-552599.9438,68,0
-552593.94383,68,0
-552588.94383,69,0
-552583.94383,66,0
-552575.94383,68,0
-552573.94383,67,0
-552568.9438,69,0
-552563.9438,68,0
-552554.9438,71,0
-552552.94383,70,0
-552543.9438,70,0
-552539.9438,69,0
-552534.9438,68,0
-552532.94383,68,0
-552527.9438,68,0
-552521.94383,68,0
-552512.9438,72,0
-552511.94383,72,0
-552506.94383,70,0
-552501.9438,70,0
-552495.94383,77,0
-552488.9438,77,0
-552481.9438,77,0
-552479.9438,78,0
-552471.9438,77,0
-552466.9438,78,0
-552463.9438,77,0
-552457.9438,75,0
-552452.9438,72,0
-552449.9438,71,0
-552442.9438,74,0
-552436.94383,73,0
-552434.9438,73,0
-552429.9438,74,0
-552422.94383,75,0
-552418.9438,76,0
-552413.9438,75,0
-552407.9438,75,0
-552403.9438,74,0
-552398.94383,73,0
-552393.9438,74,0
-552388.9438,73,0
-552378.9438,76,0
-552377.9438,75,0
-552367.94383,77,0
-552365.94383,77,0
-552356.9438,74,0
-552351.94383,73,0
-552350.9438,72,0
-552341.9438,73,0
-552339.9438,72,0
-552333.9438,72,0
-552327.9438,72,0
-552318.9438,72,0
-552313.9438,71,0
-552309.9438,72,0
-552303.9438,74,0
-552302.9438,74,0
-552292.9438,76,0
-552291.94383,76,0
-552286.9438,76,0
-552277.94383,79,0
-552275.9438,78,0
-552269.9438,78,0
-552265.94383,79,0
-552256.9438,73,0
-552253.9438,71,0
-552250.94383,70,0
-552241.9438,68,0
-552236.94383,68,0
-552234.94383,68,0
-552229.9438,68,0
-552221.9438,68,0
-552218.9438,68,0
-552213.9438,68,0
-552208.9438,68,0
-552202.94383,67,0
-552197.9438,68,0
-552192.94383,68,0
-552186.9438,68,0
-552179.9438,69,0
-552176.9438,69,0
-552168.94383,73,0
-552166.94383,73,0
-552161.94383,72,0
-552154.9438,67,0
-552150.9438,67,0
-552145.94383,68,0
-552140.94383,67,0
-552135.9438,67,0
-552129.94383,67,0
-552124.9438,67,0
-552119.94383,67,0
-552109.9438,67,0
-552108.94383,67,0
-552103.94383,67,0
-552098.94383,67,0
-552089.9438,70,0
-552084.94383,69,0
-552083.9438,69,0
-552078.9438,69,0
-552070.94383,67,0
-552068.9438,66,0
-552062.94383,66,0
-552057.94383,66,0
-552052.94383,65,0
-552045.9438,66,0
-552041.94383,67,0
-552037.94383,67,0
-552029.94383,69,0
-552027.9438,69,0
-552017.94383,69,0
-552012.9438,69,0
-552011.9438,69,0
-552005.94383,69,0
-552000.94383,69,0
-551992.9438,69,0
-551990.9438,69,0
-551981.9438,70,0
-551976.9438,70,0
-551974.94383,71,0
-551970.94383,71,0
-551965.9438,71,0
-551959.94383,70,0
-551954.9438,70,0
-551945.9438,68,0
-551943.9438,68,0
-551939.9438,68,0
-551930.9438,67,0
-551929.94383,67,0
-551922.9438,66,0
-551917.94383,67,0
-551909.9438,73,0
-551905.9438,72,0
-551898.9438,70,0
-551893.9438,69,0
-551890.9438,69,0
-551887.9438,69,0
-551878.9438,69,0
-551876.9438,69,0
-551871.94383,69,0
-551863.9438,69,0
-551861.9438,69,0
-551852.9438,70,0
-551850.94383,70,0
-551844.9438,69,0
-551839.9438,68,0
-551831.94383,67,0
-551824.9438,67,0
-551819.9438,68,0
-551815.94383,68,0
-551813.94383,68,0
-551804.9438,68,0
-551800.94383,68,0
-551794.94383,70,0
-551789.94383,70,0
-551783.94383,69,0
-551780.94383,70,0
-551775.9438,70,0
-551765.94383,71,0
-551760.9438,70,0
-551759.9438,70,0
-551753.94383,70,0
-551745.9438,70,0
-551740.9438,69,0
-551739.94383,69,0
-551730.9438,70,0
-551725.9438,69,0
-551720.9438,71,0
-551718.9438,73,0
-551710.9438,71,0
-551707.9438,71,0
-551700.94383,69,0
-551695.9438,68,0
-551690.9438,69,0
-551688.94383,69,0
-551680.9438,70,0
-551678.9438,70,0
-551672.94383,71,0
-551667.94383,70,0
-551662.94383,71,0
-551654.9438,73,0
-551652.94383,73,0
-551647.9438,71,0
-551641.9438,70,0
-551635.9438,71,0
-551629.9438,71,0
-551624.9438,70,0
-551619.94383,70,0
-551614.9438,74,0
-551609.9438,76,0
-551600.9438,74,0
-551598.94383,73,0
-551593.9438,70,0
-551588.9438,70,0
-551583.9438,71,0
-551577.94383,72,0
-551572.9438,71,0
-551563.9438,71,0
-551559.9438,77,0
-551552.94383,78,0
-551551.9438,77,0
-551540.9438,79,0
-551539.9438,79,0
-551531.9438,92,0
-551528.9438,94,0
-551520.9438,95,0
-551513.9438,76,0
-551507.9438,77,0
-551505.94383,77,0
-551501.94383,77,0
-551494.9438,77,0
-551487.9438,77,0
-551486.9438,77,0
-551477.9438,77,0
-551472.9438,77,0
-551471.9438,77,0
-551466.9438,76,0
-551461.9438,77,0
-551452.9438,80,0
-551450.9438,81,0
-551446.9438,81,0
-551440.94383,80,0
-551435.9438,81,0
-551430.9438,81,0
-551421.9438,79,0
-551417.94383,79,0
-551414.9438,79,0
-551407.94383,77,0
-551400.94383,73,0
-551396.9438,72,0
-551392.9438,72,0
-551386.94383,71,0
-551381.94383,75,0
-551372.9438,77,0
-551370.94383,77,0
-551361.9438,68,0
-551356.94383,67,0
-551351.9438,67,0
-551345.9438,66,0
-551340.9438,66,0
-551336.94383,66,0
-551334.9438,66,0
-551325.9438,62,0
-551320.9438,63,0
-551319.9438,63,0
-551314.9438,67,0
-551308.94383,68,0
-551302.94383,69,0
-551298.9438,69,0
-551293.94383,70,0
-551288.94383,69,0
-551283.9438,69,0
-551278.9438,69,0
-551273.9438,68,0
-551267.9438,68,0
-551262.9438,68,0
-551252.9438,68,0
-551251.9438,68,0
-551245.94383,68,0
-551240.9438,68,0
-551233.94383,69,0
-551230.9438,69,0
-551225.9438,69,0
-551220.9438,69,0
-551214.94383,70,0
-551209.9438,70,0
-551204.9438,69,0
-551195.9438,68,0
-551192.9438,68,0
-551189.9438,68,0
-551183.94383,68,0
-551174.9438,71,0
-551172.9438,70,0
-551165.9438,71,0
-551162.9438,71,0
-551157.9438,70,0
-551152.94383,70,0
-551147.9438,70,0
-551138.9438,69,0
-551132.9438,70,0
-551128.94383,69,0
-551125.9438,68,0
-551121.9438,68,0
-551115.94383,69,0
-551107.94383,69,0
-551105.9438,69,0
-551100.9438,68,0
-551094.94383,69,0
-551089.9438,69,0
-551083.94383,69,0
-551078.9438,69,0
-551068.9438,68,0
-551067.9438,68,0
-551062.9438,66,0
-551057.94383,65,0
-551052.9438,65,0
-551047.9438,66,0
-551037.9438,71,0
-551035.9438,70,0
-551029.94383,67,0
-551024.94383,67,0
-551021.9438,67,0
-551016.9438,68,0
-551010.94383,68,0
-551005.94383,69,0
-551000.9438,70,0
-550994.94383,75,0
-550990.9438,74,0
-550981.94383,68,0
-550977.94383,67,0
-550971.94383,66,0
-550966.9438,66,0
-550962.9438,66,0
-550958.9438,67,0
-550952.9438,67,0
-550943.94383,68,0
-550940.94383,68,0
-550935.9438,68,0
-550929.94383,68,0
-550924.9438,68,0
-550919.94383,68,0
-550912.9438,69,0
-550908.9438,68,0
-550903.94383,70,0
-550898.9438,72,0
-550892.94383,69,0
-550883.9438,76,0
-550882.9438,77,0
-550872.9438,76,0
-550871.9438,76,0
-550865.94574,75,0
-550856.94571,74,0
-550852.94574,69,0
-550813.88357,68,0
-550545.2506,62,0
-550354.75127,62,0
-549968.87654,81,0
-549846.87648,60,0
-549497.34678,64,0
-549046.47131,64,0
-548753.47191,60,0
-548436.59748,63,0
-548328.09753,59,0
-548009.0975,60,0
-547676.72321,61,0
-547491.72309,57,0
-547066.34852,56,0
-546805.34853,61,0
-546553.97811,70,0
-546148.47351,62,0
-545834.59866,63,0
-545496.09826,70,0
-545124.22334,58,0
-544890.22334,57,0
-544711.34859,58,0
-544424.87032,61,0
-543916.97379,61,0
-543826.97423,65,0
-543476.09931,64,0
-541856.21047,75,0
-541602.21163,69,0
-541297.83577,70,0
-540958.83589,72,0
-540761.96161,73,0
-540325.96098,72,0
-540030.58617,75,0
-539585.21103,70,0
-539124.71316,71,0
-539045.33825,76,0
-538605.83814,80,0
-538487.83814,81,0
-537983.33673,73,0
-537748.83687,74,0
-536714.46205,86,0
-536315.58739,82,0
-535826.47048,84,0
-535220.4555,67,0
-535133.45557,69,0
-534633.5806,69,0
-534474.58075,71,0
-534242.89766,71,0
-533914.39777,69,0
-533698.02268,70,0
-533363.02262,71,0
-532999.14805,70,0
-532731.64828,70,0
-532438.27331,71,0
-532135.27335,67,0
-531633.89834,71,0
-531433.8984,70,0
-531257.5234,72,0
-530907.52364,72,0
-530568.14877,72,0
-530111.14895,69,0
-529924.77414,72,0
-529509.77436,67,0
-529419.8991,68,0
-529164.89927,69,0
-528762.0245,64,0
-528415.47156,64,0
-528225.47168,66,0
-527848.97211,67,0
-527693.97191,67,0
-527151.09705,65,0
-527017.59666,64,0
-526601.22293,65,0
-526433.72163,66,0
-526119.34675,67,0
-525897.84683,66,0
-525584.84705,65,0
-525042.47339,64,0
-524882.09711,69,0
-524532.09695,66,0
-524372.09684,64,0
-524020.72217,64,0
-523644.35157,63,0
-523440.34903,61,0
-523174.84973,63,0
-522657.47657,60,0
-522392.60121,63,0
-522054.60104,71,0
-521928.72614,62,0
-521486.72652,63,0
-521390.22597,63,0
-520973.84985,61,0
-520704.47909,61,0
-520394.97507,62,0
-520030.60037,61,0
-519813.10824,59,0
-519345.22564,63,0
-519063.22582,64,0
-518833.3509,58,0
-518518.34952,59,0
-518400.34938,59,0
-518286.97423,58,0
-518024.59084,59,0
-486209.80455,69,0
-486203.80458,66,0
-486198.80458,77,0
-486196.80458,76,0
-486187.80458,67,0
-485987.37184,60,0
-485900.87181,60,0
-485625.87195,61,0
-485191.9971,61,0
-484994.91628,60,0
-484680.82561,61,0
-484190.95175,63,0
-484010.45078,63,0
-483567.85338,62,0
-483501.3535,60,0
-483079.97931,66,0
-482750.97944,65,0
-482389.60473,59,0
-482154.60474,69,0
-482009.72984,60,0
-481512.23036,61,0
-481344.35527,63,0
-481090.85557,62,0
-480825.48092,63,0
-480533.98104,60,0
-480163.60606,64,0
-479660.73162,60,0
-479559.73162,57,0
-479255.23168,61,0
-478753.85758,61,0
-477992.90438,63,0
-477478.02888,62,0
-477015.52948,58,0
-476949.56813,91,0
-476944.56813,91,0
-476941.56813,91,0
-476933.56813,92,0
-476932.56816,92,0
-476924.56816,92,0
-476917.56816,90,0
-476913.56816,86,0
-476910.56813,86,0
-476906.56813,86,0
-476900.56813,87,0
-476887.71974,90,0
-476882.71974,90,0
-476878.71977,90,0
-476874.71977,89,0
-476870.71974,88,0
-476865.71977,87,0
-476860.71974,87,0
-476849.71974,90,0
-476844.71974,86,0
-476842.71974,86,0
-476838.71974,86,0
-476832.71977,88,0
-476827.71974,88,0
-476819.71974,89,0
-476817.71977,89,0
-476811.71977,89,0
-476807.71974,90,0
-476801.71974,90,0
-476796.71974,90,0
-476791.71974,89,0
-476783.71974,89,0
-476781.71974,89,0
-476775.71974,89,0
-476768.71974,94,0
-476763.71974,94,0
-476759.71974,92,0
-476754.71974,92,0
-476749.71974,93,0
-476742.71977,95,0
-476739.71974,95,0
-476733.71974,95,0
-476728.71977,95,0
-476723.71974,95,0
-476718.71974,95,0
-476712.71977,96,0
-476707.71974,99,0
-476702.71974,98,0
-476697.71977,100,0
-476692.71974,102,0
-476686.71974,102,0
-476681.71977,103,0
-476676.71977,104,0
-476671.71974,107,0
-476666.71974,109,0
-476661.71974,111,0
-476652.71974,113,0
-476649.71974,113,0
-476645.71974,115,0
-476639.71977,115,0
-476634.71977,114,0
-476629.71974,116,0
-476624.71977,117,0
-476619.71974,117,0
-476614.71974,119,0
-476609.71977,120,1
-476604.71974,120,1
-476599.71974,114,0
-476591.71974,113,0
-476589.71977,113,0
-476584.71974,112,0
-476574.71974,111,0
-476571.71974,109,0
-476568.71977,108,0
-476563.71977,107,0
-476555.71974,109,0
-476553.71974,109,0
-476547.71974,105,0
-476541.71974,104,0
-476533.71977,103,0
-476530.71977,101,0
-476525.71977,100,0
-476520.71974,99,0
-476515.71974,99,0
-476509.71974,99,0
-476500.71974,98,0
-476496.71977,99,0
-476494.71977,99,0
-476489.71977,99,0
-476482.71974,100,0
-476479.71977,99,0
-476474.71974,100,0
-476468.71974,100,0
-476463.71974,100,0
-476458.71977,102,0
-476453.71977,102,0
-476448.71977,103,0
-476443.71977,104,0
-476434.71977,101,0
-476432.71974,101,0
-476427.71977,101,0
-476422.71974,101,0
-476417.71974,101,0
-476409.71977,102,0
-476406.71977,102,0
-476401.71974,102,0
-476396.71974,101,0
-476391.71977,101,0
-476386.71974,102,0
-476381.71974,102,0
-476376.71974,101,0
-476371.71974,99,0
-476366.71974,99,0
-476361.71977,101,0
-476352.71977,100,0
-476350.71977,100,0
-476345.71977,101,0
-476340.71977,102,0
-476331.71974,97,0
-476328.71974,97,0
-476325.71977,98,0
-476318.71977,99,0
-476314.71974,99,0
-476304.71974,104,0
-476298.71974,106,0
-476294.71974,106,0
-476292.71974,105,0
-476284.71974,103,0
-476278.71974,102,0
-476276.71974,102,0
-476269.71974,102,0
-476267.71974,102,0
-476261.71974,102,0
-476256.71977,102,0
-476251.71977,103,0
-476243.71974,105,0
-476241.71977,105,0
-476236.71974,104,0
-476230.71974,104,0
-476225.71977,103,0
-476220.71974,103,0
-476211.71974,104,0
-476205.71977,104,0
-476202.71974,104,0
-476198.71977,104,0
-476193.71974,104,0
-476187.71974,104,0
-476183.71974,105,0
-476178.71974,105,0
-476169.71977,105,0
-476163.71977,104,0
-476161.71977,104,0
-476154.71977,107,0
-476151.71974,107,0
-476146.71977,107,0
-476141.71974,107,0
-476135.71974,106,0
-476129.71974,107,0
-476124.71977,106,0
-476116.71974,106,0
-476110.71977,106,0
-476105.71977,106,0
-476103.71974,106,0
-476098.71974,106,0
-476093.71977,106,0
-476088.71974,106,0
-476078.71974,106,0
-476077.71974,106,0
-476072.71977,107,0
-476067.71974,107,0
-476058.71974,109,0
-476054.71974,108,0
-476052.71974,108,0
-476047.71977,108,0
-476042.71974,108,0
-476033.71977,107,0
-476031.71974,107,0
-476025.71977,107,0
-476020.71974,108,0
-476009.71977,108,0
-476003.71974,107,0
-476002.71974,107,0
-475996.71977,107,0
-475991.71974,105,0
-475986.71977,106,0
-475981.71977,108,0
-475976.71977,109,0
-475971.71977,109,0
-475962.71974,108,0
-475958.71974,106,0
-475956.71977,106,0
-475947.71974,106,0
-475942.71977,107,0
-475940.71974,109,0
-475934.71974,110,0
-475926.71977,111,0
-475924.71974,111,0
-475916.71974,111,0
-475914.71974,111,0
-475906.71974,112,0
-475899.71977,114,0
-475896.71977,114,0
-475893.71974,115,0
-475887.71974,115,0
-475882.71977,116,0
-475873.71974,116,0
-475871.71974,117,0
-475864.71974,117,0
-475861.71974,117,0
-475856.71977,117,0
-475851.71974,116,0
-475841.71977,116,0
-475840.71974,116,0
-475834.71977,116,0
-475829.71974,116,0
-475824.71977,116,0
-475817.71974,115,0
-475813.71977,115,0
-475804.71977,116,0
-475802.71974,116,0
-475796.71974,115,0
-475791.71974,115,0
-475785.71974,113,0
-475781.71974,115,0
-475775.71974,117,0
-475771.71974,116,0
-475765.71977,118,0
-475760.71974,118,0
-475754.71977,117,0
-475749.71977,115,0
-475744.71974,114,0
-475738.71977,115,0
-475733.71974,115,0
-475728.71974,115,0
-475718.71977,119,0
-475717.71977,119,0
-475712.71977,117,0
-475707.71977,114,0
-475702.71974,116,0
-475697.71974,116,0
-475691.71974,117,0
-475686.71977,117,0
-475681.71974,117,0
-475676.71977,117,0
-475671.71974,117,0
-475666.71977,117,0
-475657.71974,117,0
-475653.71974,117,0
-475651.71977,117,0
-475644.71974,117,0
-475639.71974,117,0
-475635.71974,118,0
-475630.71974,118,0
-475625.71977,120,1
-475620.71974,120,1
-475615.71974,120,1
-475610.71974,122,1
-475604.71977,122,1
-475599.71974,122,1
-475593.71974,123,1
-475588.71974,124,1
-475583.71977,127,1
-475578.71974,128,1
-475572.71974,129,1
-475566.71977,131,1
-475562.71974,130,1
-475555.71974,130,1
-475547.71977,131,1
-475545.71974,131,1
-475540.71977,131,1
-475535.71974,130,1
-475528.71974,128,1
-475520.71977,127,1
-475518.71977,127,1
-475514.71974,125,1
-475509.71977,123,1
-475504.71974,123,1
-475497.71974,124,1
-475493.71977,124,1
-475488.71974,124,1
-475482.71977,122,1
-475477.71974,122,1
-475472.71977,123,1
-475464.71974,125,1
-475462.71977,126,1
-475457.71974,125,1
-475452.71974,122,1
-475446.71977,122,1
-475440.71974,122,1
-475436.71974,122,1
-475431.71974,122,1
-475426.71974,122,1
-475421.71974,122,1
-475416.71974,124,1
-475411.71977,123,1
-475406.71974,123,1
-475401.71977,123,1
-475394.71974,123,1
-475391.71974,123,1
-475386.71974,122,1
-475381.71974,121,1
-475376.71977,120,1
-475371.71977,119,0
-475366.71974,119,0
-475361.71974,117,0
-475356.71974,118,0
-475350.71974,117,0
-475345.71974,117,0
-475340.71977,115,0
-475335.71974,114,0
-475330.71974,114,0
-475325.71977,113,0
-475320.71974,113,0
-475315.71974,113,0
-475309.71974,113,0
-475304.71974,113,0
-475299.71977,112,0
-475291.71974,109,0
-475288.71974,109,0
-475283.71974,109,0
-475274.71974,107,0
-475271.71977,106,0
-475266.71974,106,0
-475261.71977,105,0
-475256.71974,104,0
-475251.71974,105,0
-475246.71974,106,0
-475240.71974,106,0
-475235.71974,106,0
-475229.71977,105,0
-475224.71977,104,0
-475219.71974,104,0
-475214.71977,104,0
-475209.71974,103,0
-475204.71974,103,0
-475198.71974,103,0
-475193.71974,102,0
-475188.71974,102,0
-475182.71974,103,0
-475177.71974,104,0
-475171.71977,104,0
-475166.71977,104,0
-475161.71977,104,0
-475156.71974,104,0
-475151.71977,104,0
-475146.71977,103,0
-475141.71974,102,0
-475135.71977,100,0
-475130.71974,101,0
-475124.71977,101,0
-475119.71977,100,0
-475114.71974,99,0
-475108.71977,99,0
-475103.71977,100,0
-475096.71977,100,0
-475093.71974,100,0
-475088.71977,100,0
-475083.71974,100,0
-475078.71977,100,0
-475073.71974,101,0
-475068.71977,101,0
-475063.71974,101,0
-475058.71974,100,0
-475053.71977,98,0
-475048.71974,98,0
-475043.71974,98,0
-475037.71977,98,0
-475032.71974,98,0
-475027.71974,98,0
-475020.71974,91,0
-475016.71977,91,0
-475012.71974,92,0
-475007.71974,91,0
-475001.71977,94,0
-474996.71974,93,0
-474991.71974,92,0
-474986.71974,92,0
-474976.71974,99,0
-474974.71974,98,0
-474970.71974,96,0
-474965.71974,96,0
-474955.71974,92,0
-474949.71974,91,0
-474948.71977,91,0
-474942.71974,92,0
-474938.71974,93,0
-474933.71977,93,0
-474926.71974,92,0
-474918.71974,87,0
-474917.71974,87,0
-474861.71974,76,0
-474859.71977,76,0
-474855.71974,77,0
-474824.71977,95,0
-474818.71974,95,0
-474814.71974,95,0
-474808.71977,94,0
-474803.71974,93,0
-474801.71974,93,0
-474796.71977,93,0
-474791.71974,93,0
-474786.71977,92,0
-474781.71977,92,0
-474775.71974,96,0
-474767.71974,95,0
-474766.71974,93,0
-474760.71974,96,0
-474750.71977,99,0
-474745.71974,104,0
-474740.71977,108,0
-474735.71974,108,0
-474733.71977,109,0
-474728.71977,109,0
-474724.71974,110,0
-474715.71974,115,0
-474713.71974,115,0
-474709.71974,116,0
-474700.71974,118,0
-474694.71974,118,0
-474689.71974,118,0
-474684.71974,118,0
-474678.71977,117,0
-474673.71974,119,0
-474670.71977,119,0
-474667.71974,119,0
-474661.71977,119,0
-474656.71974,120,1
-474647.71974,120,1
-474645.71974,120,1
-474639.71974,120,1
-474635.71974,120,1
-474626.71974,121,1
-474625.71974,121,1
-474616.71974,121,1
-474612.71977,120,1
-474609.71974,120,1
-474601.71974,120,1
-474598.71977,120,1
-474590.71977,127,1
-474585.71974,125,1
-474583.71974,125,1
-474578.71977,122,1
-474573.71974,122,1
-474528.71974,124,1
-474523.71977,124,1
-474521.71974,124,1
-474517.71974,124,1
-474466.19666,109,0
-474461.19663,106,0
-474459.19663,105,0
-474454.19666,105,0
-474444.19666,110,0
-474439.19663,109,0
-474434.19666,110,0
-474429.19663,113,0
-474423.19663,113,0
-474420.19666,113,0
-474417.19663,113,0
-474412.19663,113,0
-474402.29038,117,0
-474390.29041,123,1
-474388.29038,123,1
-474380.29038,124,1
-474379.29038,124,1
-474373.29038,123,1
-474302.29041,128,1
-474295.29038,131,1
-474293.29041,131,1
-474282.29041,122,1
-474279.29038,122,1
-474271.29038,122,1
-474269.29038,122,1
-474260.29038,122,1
-474257.29038,122,1
-474254.29038,122,1
-474249.29038,122,1
-474203.29038,126,1
-474197.29038,125,1
-474196.29038,126,1
-474186.29041,124,1
-474182.29038,123,1
-474179.29038,123,1
-474170.29038,123,1
-474165.29038,123,1
-474164.29038,123,1
-474154.29038,124,1
-474153.29038,124,1
-474145.29038,125,1
-474142.29038,125,1
-474132.29038,124,1
-474127.29041,124,1
-474122.29038,127,1
-474121.29038,127,1
-474112.29038,127,1
-474110.29041,127,1
-474102.29038,127,1
-474098.29041,126,1
-474092.29041,124,1
-474090.29038,124,1
-474081.29041,124,1
-474076.29038,124,1
-474072.29041,125,1
-474069.29038,125,1
-474064.29041,124,1
-474059.29038,124,1
-474054.29041,124,1
-474045.29038,124,1
-474040.29038,124,1
-474036.29041,126,1
-474033.29041,126,1
-474028.29038,125,1
-474019.29038,124,1
-474018.29038,124,1
-474012.29041,124,1
-474004.29038,124,1
-473998.29038,124,1
-473997.29038,124,1
-473988.29038,124,1
-473984.29041,125,1
-473978.29038,125,1
