Time,Value,Label
2659.32524991,50,0
2664.32524991,50,0
2668.32524991,50,0
2674.32522011,49,0
2679.32524991,50,0
2688.32522011,50,0
2690.32524991,50,0
2695.32524991,50,0
2704.32524991,50,0
2706.32524991,50,0
2710.32522011,48,0
2715.32522011,47,0
2721.32522011,48,0
2730.32524991,49,0
2732.32524991,50,0
2740.32522011,50,0
2742.32524991,50,0
2747.32524991,50,0
2752.32524991,50,0
2761.32522011,50,0
2763.32522011,50,0
2768.32524991,49,0
2773.32524991,49,0
2778.32524991,49,0
2783.32524991,49,0
2792.32522011,49,0
2794.32522011,49,0
2803.32522011,49,0
2805.32524991,49,0
2812.32522011,49,0
2814.32522011,49,0
2819.32522011,49,0
2825.32522011,49,0
2829.32524991,50,0
2838.32522011,50,0
2844.32524991,50,0
2847.32524991,50,0
2851.32524991,50,0
2856.32522011,50,0
2861.32522011,49,0
2866.32522011,49,0
2871.32522011,48,0
2876.32524991,48,0
2881.32524991,48,0
2886.32524991,48,0
2892.32524991,48,0
2898.32522011,48,0
2903.32522011,48,0
2908.32524991,48,0
2913.32522011,48,0
2920.32522011,48,0
2923.32522011,48,0
2933.32524991,48,0
2939.32522011,48,0
2941.32522011,48,0
2946.32522011,48,0
2950.32524991,49,0
2955.32524991,49,0
2964.32524991,49,0
2965.32524991,49,0
2970.32524991,49,0
2976.32524991,49,0
2981.32522011,49,0
2990.32524991,49,0
2991.32522011,49,0
3000.32522011,49,0
3002.32524991,49,0
3011.32522011,49,0
3012.32524991,49,0
3017.32524991,48,0
3026.32522011,49,0
3031.32524991,49,0
3034.32524991,49,0
3038.32524991,49,0
3043.32524991,49,0
3048.32522011,48,0
3053.32524991,48,0
3060.32522011,48,0
3068.32524991,49,0
3074.32522011,49,0
3075.32522011,49,0
3080.32524991,49,0
3088.32524991,50,0
3096.32524991,50,0
3097.32524991,50,0
3107.32522011,50,0
3109.32524991,50,0
3116.32524991,50,0
3118.32522011,50,0
3125.32524991,50,0
3133.32524991,50,0
3134.32524991,50,0
3139.32524991,50,0
3146.32524991,50,0
3153.32524991,50,0
3154.32524991,50,0
3160.32524991,50,0
3169.32524991,50,0
3170.32524991,50,0
3175.32522011,50,0
3184.32524991,50,0
3185.32524991,50,0
3190.32522011,50,0
3195.32522011,50,0
3203.32524991,50,0
3205.32524991,50,0
3211.32522011,50,0
3218.32524991,50,0
3225.32524991,50,0
3229.32524991,50,0
3231.32524991,50,0
3237.32524991,49,0
3246.32524991,50,0
3251.32524991,50,0
3255.32522011,50,0
3257.32524991,50,0
3264.32524991,50,0
3267.32522011,50,0
3272.32524991,50,0
3281.32524991,50,0
3284.32524991,49,0
3287.32524991,49,0
3292.32524991,49,0
3297.32524991,49,0
3307.32522011,50,0
3309.32524991,50,0
3316.32522011,49,0
3320.32524991,49,0
3325.32524991,49,0
3330.32524991,49,0
3335.32522011,49,0
3344.32524991,49,0
3349.32524991,49,0
3350.32524991,49,0
3359.32522011,49,0
3363.32524991,49,0
3365.32524991,49,0
3371.32522011,49,0
3375.32522011,49,0
3381.32524991,49,0
3388.32524991,49,0
3391.32524991,49,0
3401.32524991,50,0
3402.32524991,50,0
3410.32522011,50,0
3412.32524991,50,0
3418.32524991,50,0
3427.32524991,50,0
3432.32524991,49,0
3433.32524991,49,0
3438.32522011,49,0
3443.32524991,48,0
3448.32522011,49,0
3457.32524991,49,0
3458.32522011,49,0
3467.32522011,49,0
3469.32524991,49,0
3478.32524991,49,0
3484.32524991,49,0
3488.32524991,49,0
3491.32524991,49,0
3500.32524991,49,0
3501.32524991,49,0
3508.32524991,49,0
3511.32524991,49,0
3517.32524991,49,0
3522.32522011,49,0
3529.32524991,49,0
3532.32524991,49,0
3541.32524991,49,0
3543.32522011,49,0
3548.32524991,49,0
3556.32524991,49,0
3557.32522011,49,0
3562.32522011,49,0
3567.32522011,48,0
3576.32524991,48,0
3581.32524991,48,0
3582.32522011,48,0
3591.32524991,48,0
3592.32522011,48,0
3600.32524991,48,0
3602.32524991,48,0
3611.32524991,49,0
3612.32524991,49,0
3617.32524991,49,0
3622.32522011,49,0
3629.32522011,49,0
3632.32524991,49,0
3639.32524991,49,0
3643.32522011,49,0
3648.32522011,48,0
3653.32522011,48,0
3661.32522011,48,0
3663.32524991,48,0
3673.32522011,49,0
3674.32524991,49,0
3679.32524991,48,0
3684.32524991,48,0
3694.32524991,49,0
3697.32524991,49,0
3700.32524991,49,0
3706.32524991,49,0
3710.32524991,49,0
3717.32524991,49,0
3720.32524991,49,0
3730.32524991,49,0
3731.32522011,49,0
3736.32524991,49,0
3741.32524991,49,0
3750.32524991,49,0
3751.32524991,49,0
3760.32524991,49,0
3761.32524991,49,0
3766.32524991,49,0
3775.32522011,49,0
3776.32524991,49,0
3784.32524991,49,0
3787.32524991,49,0
3793.32522011,49,0
3801.32524991,49,0
3803.32524991,49,0
3810.32524991,49,0
3813.32524991,49,0
3823.32522011,49,0
3824.32522011,48,0
3832.32522011,49,0
3834.32524991,49,0
3840.32524991,49,0
3846.32524991,49,0
3849.32524991,49,0
3854.32524991,49,0
3859.32522011,49,0
3868.32524991,49,0
3869.32524991,49,0
3877.32524991,49,0
3882.32522011,49,0
3884.32524991,49,0
3890.32524991,49,0
3899.32522011,49,0
3902.32524991,49,0
3905.32524991,50,0
3914.32524991,50,0
3916.32524991,50,0
3921.32524991,50,0
3926.32524991,49,0
3933.32524991,50,0
3939.32524991,50,0
3944.32524991,50,0
3946.32524991,50,0
3951.32522011,50,0
3956.32524991,50,0
3961.32522011,50,0
3967.32524991,50,0
3971.32524991,50,0
3980.32524991,49,0
3982.32524991,50,0
3987.32522011,51,0
3994.32522011,50,0
4001.32522011,50,0
4003.32524991,50,0
4009.32524991,50,0
4014.32524991,50,0
4019.32524991,50,0
4025.32524991,50,0
4030.32524991,50,0
4035.32524991,50,0
4040.32522011,50,0
4045.32524991,50,0
4050.32522011,50,0
4055.32522011,50,0
4062.32522011,50,0
4067.32522011,50,0
4073.32522011,50,0
4076.32524991,50,0
4081.32524991,50,0
4087.32522011,50,0
4092.32524991,50,0
4102.32524991,50,0
4103.32524991,50,0
4108.32522011,50,0
4113.32524991,50,0
4121.32522011,49,0
4126.32522011,50,0
4131.32524991,50,0
4134.32524991,50,0
4139.32522011,50,0
4144.32522011,50,0
4149.32522011,50,0
4154.32524991,50,0
4159.32524991,50,0
4168.32524991,50,0
4171.32524991,50,0
4176.32524991,55,0
4179.32524991,54,0
4187.32524991,51,0
4193.32524991,50,0
4195.32522011,50,0
4203.32524991,50,0
4205.32524991,51,0
4210.32524991,50,0
4220.32522011,50,0
4221.32524991,50,0
4227.32524991,50,0
4236.32522011,50,0
4238.32524991,50,0
4243.32522011,50,0
4251.32522011,50,0
4257.32524991,50,0
4258.32524991,50,0
4264.32522011,50,0
4269.32522011,50,0
4274.32522011,50,0
4279.32522011,50,0
4288.32524991,50,0
4289.32522011,50,0
4297.32522011,50,0
4301.32524991,50,0
4306.32522011,50,0
4309.32524991,50,0
4314.32524991,50,0
4323.32524991,50,0
4328.32524991,50,0
4332.32524991,50,0
4338.32524991,52,0
4341.32524991,52,0
4346.32522011,52,0
4353.32524991,51,0
4356.32524991,51,0
4361.32524991,51,0
4366.32522011,51,0
4371.32522011,50,0
4379.32524991,50,0
4381.32524991,50,0
4387.32524991,50,0
4392.32524991,50,0
4400.32524991,50,0
4402.32524991,50,0
4407.32524991,50,0
4413.32524991,50,0
4417.32524991,50,0
4422.32386994,50,0
4428.32386994,50,0
4434.32386994,50,0
4442.3238399,102,0
4445.32386994,101,0
4455.32386994,48,0
4460.3238399,46,0
4465.32386994,45,0
4470.32386994,44,0
4472.3238399,44,0
4481.32386994,44,0
4486.32386994,44,0
4487.3238399,45,0
4492.32386994,44,0
4497.32386994,44,0
4502.32386994,44,0
4511.32386994,45,0
4513.32386994,44,0
4522.32386994,44,0
4527.3238399,45,0
4528.3238399,46,0
4533.32386994,46,0
4542.32386994,45,0
4547.32386994,45,0
4552.32386994,49,0
4557.3238399,50,0
4563.3238399,50,0
4568.32386994,50,0
4573.32386994,50,0
4578.32386994,50,0
4582.32386994,50,0
4585.3238399,50,0
4589.32386994,50,0
4594.3238399,50,0
4603.32386994,49,0
4606.3238399,50,0
4609.32386994,49,0
4614.32386994,48,0
4623.3238399,47,0
4625.32386994,47,0
4634.32386994,48,0
4639.32386994,55,0
4640.3238399,55,0
4645.3238399,55,0
4655.32386994,64,0
4656.32386994,64,0
4666.32386994,64,0
4671.32386994,63,0
4672.32386994,63,0
4681.32386994,69,0
4686.32386994,69,0
4689.3238399,69,0
4693.32386994,68,0
4700.3238399,68,0
4706.32386994,66,0
4711.32386994,67,0
4714.3238399,67,0
4722.32386994,65,0
4729.3238399,62,0
4730.3238399,62,0
4739.32386994,64,0
4740.32386994,64,0
4750.32386994,65,0
4754.3238399,64,0
4756.32386994,64,0
4765.32386994,63,0
4766.32386994,63,0
4772.3238399,64,0
4777.3238399,66,0
4782.3238399,68,0
4790.32386994,67,0
4792.32386994,67,0
4799.32386994,66,0
4803.32386994,66,0
4808.32386994,66,0
4816.3238399,65,0
4822.3238399,65,0
4824.32386994,65,0
4829.32386994,64,0
4836.32386994,64,0
4845.32386994,56,0
4848.32386994,56,0
4855.32386994,54,0
4858.32386994,63,0
4865.32386994,64,0
4867.3238399,64,0
4875.32386994,64,0
4880.32386994,64,0
4881.32386994,64,0
4889.32386994,68,0
4891.3238399,68,0
4900.32386994,65,0
4903.32386994,66,0
4910.3238399,67,0
4912.32386994,68,0
4921.3238399,67,0
4922.32386994,67,0
4927.3238399,66,0
4936.32386994,66,0
4938.32386994,65,0
4946.3238399,67,0
4948.32386994,67,0
4953.32386994,67,0
4962.32386994,66,0
4963.32386994,67,0
4969.32386994,66,0
4977.32386994,66,0
4981.32386994,66,0
4988.32386994,66,0
4996.32386994,59,0
5002.32386994,58,0
5007.32386994,58,0
5012.32386994,54,0
5017.32386994,58,0
5018.3238399,58,0
5027.32386994,59,0
5028.32386994,59,0
5035.3238399,59,0
5041.3238399,59,0
5044.32386994,59,0
5049.32386994,61,0
5059.32386994,62,0
5060.3238399,62,0
5065.32386994,61,0
5072.3238399,59,0
5081.32386994,54,0
5086.3238399,53,0
5090.32386994,52,0
5093.32386994,53,0
5098.3238399,56,0
5105.32386994,65,0
5112.32386994,67,0
5113.32386994,67,0
5118.32386994,67,0
5123.32386994,71,0
5128.32386994,69,0
5137.32386994,68,0
5141.3238399,58,0
5149.32386994,58,0
5154.32386994,55,0
5159.32386994,63,0
5160.32386994,63,0
5170.32386994,52,0
5171.3238399,51,0
5176.32386994,51,0
5187.32386994,50,0
5190.32386994,50,0
5197.32386994,57,0
5200.3238399,59,0
5203.32386994,59,0
5211.3238399,58,0
5213.3238399,59,0
5218.3238399,59,0
5227.32386994,53,0
5229.32386994,55,0
5234.32386994,57,0
5244.32386994,52,0
5249.3238399,59,0
5255.3238399,58,0
5257.32386994,58,0
5265.32386994,58,0
5267.32386994,58,0
5272.32386994,58,0
5277.32386994,59,0
5282.32386994,58,0
5292.32386994,56,0
5297.3238399,51,0
5298.3238399,51,0
5308.32386994,59,0
5310.32386994,59,0
5315.32386994,59,0
5319.32386994,59,0
5324.32386994,59,0
5330.32386994,53,0
5336.32386994,51,0
5344.32386994,51,0
5346.32386994,51,0
5351.32386994,50,0
5355.3238399,50,0
5360.3238399,50,0
5366.32386994,50,0
5374.32386994,50,0
5379.32386994,50,0
5384.32386994,50,0
5389.32386994,50,0
5390.3238399,50,0
5399.32386994,50,0
5400.3238399,50,0
5409.32386994,51,0
5411.3238399,52,0
5415.3238399,53,0
5424.32386994,52,0
5430.32386994,52,0
5434.32386994,51,0
5436.3238399,52,0
5446.32386994,52,0
5451.32386994,51,0
5452.32386994,51,0
5458.3238399,51,0
5467.32386994,51,0
5468.32386994,52,0
5474.3238399,52,0
5483.32386994,51,0
5484.32386994,51,0
5493.32386994,50,0
5498.32386994,50,0
5502.32386994,50,0
5505.3238399,50,0
5510.3238399,51,0
5515.3238399,51,0
5520.32386994,64,0
5530.32386994,51,0
5533.32386994,50,0
5540.32386994,48,0
5544.3238399,49,0
5551.32386994,50,0
5553.32386994,51,0
5562.32386994,52,0
5563.3238399,52,0
5570.32386994,52,0
5573.32386994,52,0
5578.32386994,52,0
5583.3238399,52,0
5590.32386994,50,0
5595.32386994,51,0
5602.32386994,51,0
5607.32386994,52,0
5608.32386994,52,0
5613.32386994,52,0
5620.3238399,51,0
5627.32386994,50,0
5629.32386994,50,0
5635.32386994,50,0
5642.32386994,50,0
5646.32386994,50,0
5655.32386994,50,0
5660.32386994,50,0
5663.3238399,50,0
5669.32386994,50,0
5672.32386994,50,0
5679.3238399,51,0
5682.3238399,53,0
5691.3238399,53,0
5692.32386994,54,0
5697.3238399,52,0
5704.3238399,50,0
5708.3238399,50,0
5715.32386994,51,0
5718.3238399,50,0
5728.32386994,51,0
5733.32386994,51,0
5736.3238399,52,0
5742.3238399,52,0
5745.32386994,52,0
5751.32386994,52,0
5761.3238399,50,0
5763.3238399,50,0
5772.3238399,51,0
5774.32386994,51,0
5780.3238399,50,0
5789.32386994,49,0
5795.3238399,50,0
5796.32386994,50,0
5807.3238399,50,0
5808.32386994,50,0
5816.32386994,50,0
5819.32386994,50,0
5826.32386994,50,0
5829.32386994,50,0
5834.3238399,50,0
5839.3238399,50,0
5848.32386994,50,0
5849.32386994,50,0
5854.32386994,51,0
5862.32386994,54,0
5865.32386994,55,0
5870.32386994,55,0
5875.32386994,61,0
5884.3238399,55,0
5891.32386994,53,0
5893.32386994,54,0
5901.32386994,51,0
5906.32386994,51,0
5907.32386994,51,0
5913.3238399,52,0
5922.32386994,51,0
5924.32386994,51,0
5928.3238399,51,0
5933.32386994,51,0
5940.32386994,52,0
5948.32386994,52,0
5949.32386994,53,0
5955.32386994,60,0
5964.3238399,55,0
5969.3238399,55,0
5971.32386994,55,0
5978.32386994,54,0
5981.32386994,54,0
5990.32386994,51,0
5995.32386994,53,0
5999.32386994,53,0
6003.32386994,53,0
6008.32386994,52,0
6015.3238399,52,0
6020.32386994,51,0
6022.3238399,51,0
6027.32386994,51,0
6037.32386994,50,0
6038.32386994,50,0
6045.32386994,51,0
6049.32386994,51,0
6054.32386994,57,0
6064.3238399,51,0
6069.3238399,56,0
6071.3238399,56,0
6079.32386994,52,0
6083.3238399,52,0
6088.3238399,52,0
6092.3238399,52,0
6096.32386994,52,0
6103.32386994,52,0
6108.3238399,52,0
6111.3238399,52,0
6119.32386994,51,0
6121.32386994,51,0
6126.32386994,52,0
6132.32386994,52,0
6137.3238399,52,0
6143.32386994,52,0
6151.3238399,52,0
6152.32386994,52,0
6157.3238399,53,0
6162.32386994,55,0
6170.32386994,53,0
6172.32386994,53,0
6177.32386994,53,0
6183.32386994,52,0
6187.32386994,53,0
6193.3238399,52,0
6198.3238399,52,0
6202.32386994,52,0
6207.32386994,52,0
6212.3238399,52,0
6217.3238399,52,0
6222.32386994,52,0
6227.32386994,52,0
6234.3238399,52,0
6237.3238399,52,0
6242.32386994,51,0
6247.3238399,52,0
6252.32386994,51,0
6258.3238399,51,0
6263.3238399,51,0
6270.32386994,51,0
6278.32386994,50,0
6283.32386994,50,0
6284.32386994,50,0
6293.32386994,51,0
6294.32386994,51,0
6299.32386994,51,0
6304.32386994,51,0
6311.3238399,51,0
6314.3238399,51,0
6324.32386994,56,0
6325.3238399,57,0
6330.32386994,57,0
6340.32386994,50,0
6341.3238399,50,0
6349.3238399,51,0
6355.32386994,51,0
6359.32386994,51,0
6361.32386994,50,0
6371.32386994,50,0
6374.32386994,50,0
6378.3238399,50,0
6388.3238399,50,0
6389.32386994,51,0
6394.32386994,52,0
6403.32386994,51,0
6404.3238399,51,0
6409.3238399,52,0
6416.32386994,51,0
6419.32386994,52,0
6428.32386994,51,0
6433.32386994,55,0
6437.3238399,58,0
6439.3238399,59,0
6448.32386994,55,0
6450.32386994,55,0
6454.3238399,55,0
6459.3238399,55,0
6465.32386994,52,0
6473.32386994,53,0
6474.3238399,53,0
6483.32386994,53,0
6485.32386994,53,0
6489.32386994,53,0
6494.32386994,53,0
6500.3238399,53,0
6505.32386994,53,0
6511.3238399,52,0
6519.3238399,51,0
6521.32386994,51,0
6527.32386994,51,0
6533.3238399,51,0
6540.32386994,51,0
6543.32386994,51,0
6548.32386994,54,0
6558.3238399,51,0
6559.32386994,51,0
6565.32386994,52,0
6573.32386994,51,0
6575.3238399,51,0
6584.32386994,51,0
6589.32386994,51,0
6590.32386994,51,0
6595.3238399,51,0
6604.32386994,50,0
6605.32386994,50,0
6610.32386994,51,0
6616.32386994,51,0
6626.32386994,51,0
6628.3238399,51,0
6636.32386994,52,0
6640.32386994,52,0
6642.32386994,51,0
6647.32386994,52,0
6652.32386994,51,0
6661.32386994,50,0
6664.32386994,50,0
6671.3238399,51,0
6673.3238399,51,0
6679.32386994,51,0
6684.32386994,51,0
6688.3238399,52,0
6693.32386994,51,0
6699.32386994,52,0
6705.32386994,53,0
6714.32386994,50,0
6719.3238399,50,0
6721.32386994,51,0
6730.32386994,50,0
6733.32386994,50,0
6736.32386994,50,0
6742.32386994,50,0
6751.32386994,50,0
6754.32386994,50,0
6759.32386994,50,0
6765.3238399,51,0
6770.32386994,54,0
6773.3238399,54,0
6783.3238399,50,0
6786.32386994,50,0
6789.3238399,50,0
6794.3238399,50,0
6803.32386994,50,0
6805.3238399,50,0
6809.3238399,50,0
6816.32386994,50,0
6820.32386994,50,0
6830.32386994,50,0
6835.32386994,50,0
6840.32386994,56,0
6841.32386994,57,0
6852.32386994,52,0
6856.3238399,52,0
6861.32386994,52,0
6863.32386994,52,0
6871.32386994,49,0
6874.32386994,49,0
6881.32386994,52,0
6884.32386994,51,0
6889.32386994,50,0
6895.32386994,51,0
6900.3238399,51,0
6905.3238399,51,0
6910.3238399,50,0
6915.3238399,50,0
6922.32386994,50,0
6925.32386994,50,0
6935.3238399,51,0
6936.32386994,51,0
6941.32386994,51,0
6946.3238399,51,0
6952.32386994,51,0
6961.32386994,51,0
6966.32386994,51,0
6967.32386994,52,0
6974.32386994,51,0
6981.3238399,51,0
6986.32386994,50,0
6989.32386994,50,0
6993.32386994,51,0
7002.32386994,55,0
7003.3238399,55,0
7012.32386994,50,0
7015.3238399,50,0
7022.3238399,50,0
7024.32386994,50,0
7029.32386994,50,0
7034.3238399,50,0
7042.3238399,50,0
7044.32386994,50,0
7050.32386994,50,0
7055.3238399,50,0
7063.32386994,50,0
7066.32386994,50,0
7071.3238399,50,0
7080.32386994,48,0
7082.32386994,48,0
7090.32386994,53,0
7096.32386994,52,0
7101.3238399,55,0
7106.32386994,55,0
7107.32386994,55,0
7112.32386994,56,0
7118.32386994,51,0
7122.3238399,52,0
7131.32386994,50,0
7132.32386994,50,0
7137.3238399,50,0
7146.32386994,49,0
7148.32386994,49,0
7153.32386994,49,0
7157.32386994,49,0
7162.32386994,49,0
7172.32386994,50,0
7177.3238399,50,0
7179.32386994,50,0
7188.32386994,50,0
7193.32386994,50,0
7197.3238399,50,0
7199.3238399,50,0
7207.3238399,50,0
7214.3238399,50,0
7215.32386994,50,0
7221.32386994,50,0
7226.32386994,50,0
7232.32386994,50,0
7242.32386994,50,0
7247.32386994,50,0
7252.32386994,50,0
7253.3238399,50,0
7260.3238399,50,0
7263.3238399,50,0
7268.3238399,50,0
7273.3238399,50,0
7278.32386994,50,0
7283.32386994,50,0
7291.32386994,50,0
7294.32386994,50,0
7299.32386994,50,0
7304.32386994,50,0
7309.32386994,50,0
7319.32386994,50,0
7320.32386994,50,0
7329.32386994,50,0
7331.32386994,50,0
7339.3238399,51,0
7341.3238399,50,0
7346.3238399,51,0
7351.32386994,50,0
7361.32386994,49,0
7365.32386994,49,0
7367.32386994,49,0
7372.32386994,50,0
7379.32386994,50,0
7386.32386994,51,0
7390.32386994,52,0
7393.32386994,52,0
7400.32386994,52,0
7403.32386994,52,0
7411.32386994,51,0
7414.3238399,52,0
7419.3238399,52,0
7428.32386994,46,0
7433.32386994,47,0
7439.3238399,49,0
7444.32386994,49,0
7449.32386994,49,0
7450.3238399,49,0
7457.32386994,49,0
7461.32386994,49,0
7469.32386994,49,0
7472.3238399,49,0
7480.3238399,50,0
7482.3238399,50,0
7492.3238399,50,0
7493.32386994,50,0
7500.3238399,50,0
7503.3238399,50,0
7508.32386994,50,0
7517.3238399,50,0
7519.32386994,50,0
7524.32386994,50,0
7533.32386994,49,0
7534.3238399,49,0
7542.32386994,50,0
7547.32386994,50,0
7551.32386994,50,0
7555.32386994,50,0
7560.32386994,50,0
7566.32386994,50,0
7571.32386994,50,0
7578.32386994,49,0
7587.3238399,50,0
7589.32386994,50,0
7600.3238399,50,0
7606.32386994,50,0
7607.32386994,50,0
7612.32386994,50,0
7618.3238399,50,0
7623.32386994,50,0
7631.3238399,50,0
7637.32386994,50,0
7639.32386994,50,0
7649.32386994,50,0
7651.3238399,50,0
7655.32386994,50,0
7664.32386994,50,0
7665.32386994,50,0
7670.3238399,50,0
7675.32386994,50,0
7680.32386994,50,0
7686.3238399,50,0
7691.32386994,50,0
7697.32386994,50,0
7706.3238399,50,0
7708.3238399,50,0
7713.32386994,50,0
7718.32386994,50,0
7728.32386994,50,0
7729.32386994,50,0
7735.3238399,50,0
7740.32386994,51,0
7745.3238399,50,0
7754.32386994,50,0
7755.3238399,51,0
7763.32386994,50,0
7765.32386994,50,0
7771.3238399,50,0
7776.32386994,50,0
7782.3238399,50,0
7787.3238399,49,0
7795.32386994,50,0
7799.32386994,50,0
7802.32386994,50,0
7810.32386994,50,0
7816.32386994,50,0
7818.3238399,50,0
7823.3238399,50,0
7828.32386994,50,0
7836.32386994,50,0
7838.3238399,50,0
7843.3238399,50,0
7848.32386994,50,0
7853.32386994,50,0
7859.32386994,50,0
7864.32386994,50,0
7870.32386994,49,0
7878.32386994,50,0
7886.32386994,50,0
7887.32386994,50,0
7894.32386994,50,0
7897.3238399,51,0
7906.32386994,51,0
7907.3238399,51,0
7912.32386994,50,0
7919.32386994,50,0
7922.32386994,50,0
7927.32386994,50,0
7933.32386994,50,0
7941.3238399,50,0
7947.3238399,50,0
7949.3238399,50,0
7954.32386994,50,0
7959.3238399,49,0
7964.3238399,49,0
7969.32386994,49,0
7977.3238399,48,0
7983.32386994,49,0
7986.32386994,49,0
7989.32386994,49,0
7994.3238399,49,0
8002.3238399,49,0
8005.32386994,49,0
8011.32386994,49,0
8014.3238399,49,0
8019.32386994,49,0
8024.31381011,49,0
8030.31381011,49,0
8036.31381011,49,0
8044.31381011,49,0
8046.31381011,49,0
8052.31381011,49,0
8057.31381011,49,0
8066.31381011,50,0
8070.31381011,49,0
8075.31378007,49,0
8078.31378007,49,0
8083.31381011,49,0
8088.31378007,50,0
8093.31378007,49,0
8098.31381011,49,0
8106.31381011,49,0
8108.31381011,50,0
8113.31381011,50,0
8122.31381011,49,0
8123.31381011,49,0
8132.31381011,50,0
8135.31381011,50,0
8141.31381011,50,0
8146.31381011,48,0
8151.31381011,48,0
8160.31381011,50,0
8162.31381011,50,0
8168.31378007,50,0
8177.31381011,49,0
8178.31381011,49,0
8184.31378007,49,0
8189.31381011,49,0
8196.31381011,49,0
8199.31381011,49,0
8204.31381011,48,0
8209.31378007,48,0
8214.31381011,49,0
8220.31378007,49,0
8225.31381011,49,0
8233.31381011,49,0
8237.31381011,50,0
8246.31378007,48,0
8249.31378007,48,0
8254.31378007,48,0
8259.31381011,48,0
8266.31378007,48,0
8270.31381011,48,0
8274.31381011,49,0
8285.31381011,48,0
8286.31378007,48,0
8291.31381011,48,0
8296.31381011,49,0
8305.31378007,49,0
8307.31381011,49,0
8313.31381011,49,0
8317.31378007,50,0
8322.31378007,49,0
8327.31381011,48,0
8333.31381011,49,0
8342.31378007,49,0
8344.31381011,49,0
8352.31381011,49,0
8355.31381011,49,0
8360.31378007,49,0
8365.31381011,49,0
8370.31381011,50,0
8375.31381011,49,0
8382.31381011,49,0
8386.31381011,49,0
8391.31378007,49,0
8400.31378007,50,0
